timestamp,server_label,players,max_players,bots,map,online
2026-08-08T05:27:17,AXIOM,,,,,0
2026-08-08T05:27:17,COSMOS,,,,,0
2026-08-08T06:03:47,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T06:03:47,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T06:03:47,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T06:03:47,AXIOM,,,,,0
2026-08-08T06:03:47,COSMOS,,,,,0
2026-08-08T07:07:36,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T07:07:36,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T07:07:36,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T07:07:36,AXIOM,,,,,0
2026-08-08T07:07:36,COSMOS,,,,,0
2026-08-08T07:55:48,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T07:55:48,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T07:55:48,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T07:55:48,AXIOM,,,,,0
2026-08-08T07:55:48,COSMOS,,,,,0
2026-08-08T08:26:19,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T08:26:19,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T08:26:19,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T08:26:19,AXIOM,,,,,0
2026-08-08T08:26:19,COSMOS,,,,,0
2026-08-08T09:07:56,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T09:07:56,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T09:07:56,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T09:07:56,AXIOM,,,,,0
2026-08-08T09:07:56,COSMOS,,,,,0
2026-08-08T09:50:15,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T09:50:15,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T09:50:15,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T09:50:15,AXIOM,,,,,0
2026-08-08T09:50:15,COSMOS,,,,,0
2026-08-08T10:15:43,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T10:15:43,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T10:15:43,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T10:15:43,AXIOM,,,,,0
2026-08-08T10:15:43,COSMOS,,,,,0
2026-08-08T10:52:04,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T10:52:04,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T10:52:04,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T10:52:04,AXIOM,,,,,0
2026-08-08T10:52:04,COSMOS,,,,,0
2026-08-08T11:18:01,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T11:18:01,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T11:18:01,NEXUS,1,64,0,rp_underwater_republic_base,1
2026-08-08T11:18:01,AXIOM,,,,,0
2026-08-08T11:18:01,COSMOS,,,,,0
2026-08-08T11:46:07,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T11:46:07,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T11:46:07,NEXUS,3,64,0,rp_underwater_republic_base,1
2026-08-08T11:46:07,AXIOM,,,,,0
2026-08-08T11:46:07,COSMOS,,,,,0
2026-08-08T12:03:14,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T12:03:14,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T12:03:14,NEXUS,2,64,0,rp_underwater_republic_base,1
2026-08-08T12:03:14,AXIOM,,,,,0
2026-08-08T12:03:14,COSMOS,,,,,0
2026-08-08T13:06:23,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-08T13:06:23,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T13:06:23,NEXUS,0,64,0,rp_nexus_base_tropical_v1,1
2026-08-08T13:06:23,AXIOM,,,,,0
2026-08-08T13:06:23,COSMOS,,,,,0
2026-08-08T13:52:23,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-08T13:52:23,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T13:52:23,NEXUS,3,64,0,rp_nexus_base_tropical_v1,1
2026-08-08T13:52:23,AXIOM,,,,,0
2026-08-08T13:52:23,COSMOS,,,,,0
2026-08-08T14:20:48,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-08T14:20:48,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T14:20:48,NEXUS,4,64,0,rp_nexus_base_tropical_v1,1
2026-08-08T14:20:48,AXIOM,,,,,0
2026-08-08T14:20:48,COSMOS,,,,,0
2026-08-08T14:55:15,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-08T14:55:15,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T14:55:15,NEXUS,6,64,0,rp_nexus_base_tropical_v1,1
2026-08-08T14:55:15,AXIOM,,,,,0
2026-08-08T14:55:15,COSMOS,,,,,0
2026-08-08T15:16:52,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-08T15:16:52,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T15:16:52,NEXUS,12,64,0,rp_nexus_base_tropical_v1,1
2026-08-08T15:16:52,AXIOM,,,,,0
2026-08-08T15:16:52,COSMOS,,,,,0
2026-08-08T15:47:50,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-08T15:47:50,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T15:47:50,NEXUS,11,64,0,rp_nexus_base_tropical_v1,1
2026-08-08T15:47:50,AXIOM,,,,,0
2026-08-08T15:47:50,COSMOS,,,,,0
2026-08-08T16:11:30,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-08T16:11:30,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T16:11:30,NEXUS,17,64,0,rp_felucia_event_v2,1
2026-08-08T16:11:30,AXIOM,,,,,0
2026-08-08T16:11:30,COSMOS,,,,,0
2026-08-08T16:52:01,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-08T16:52:01,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T16:52:01,NEXUS,15,64,0,rp_nexus_base_tropical_v1,1
2026-08-08T16:52:01,AXIOM,,,,,0
2026-08-08T16:52:01,COSMOS,,,,,0
2026-08-08T17:19:04,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-08T17:19:04,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T17:19:04,NEXUS,4,64,0,rp_nexus_base_tropical_v1,1
2026-08-08T17:19:04,AXIOM,,,,,0
2026-08-08T17:19:04,COSMOS,,,,,0
2026-08-08T17:48:54,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-08T17:48:54,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T17:48:54,NEXUS,6,64,0,rp_nexus_base_tropical_v1,1
2026-08-08T17:48:54,AXIOM,,,,,0
2026-08-08T17:48:54,COSMOS,,,,,0
2026-08-08T18:14:30,AETHER,5,64,0,rp_aculorum_sup_b10,1
2026-08-08T18:14:30,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T18:14:30,NEXUS,2,64,0,rp_nexus_base_tropical_v1,1
2026-08-08T18:14:30,AXIOM,,,,,0
2026-08-08T18:14:30,COSMOS,,,,,0
2026-08-08T18:58:39,AETHER,8,64,0,rp_aculorum_sup_b10,1
2026-08-08T18:58:39,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T18:58:39,NEXUS,10,64,0,rp_nexus_base_tropical_v1,1
2026-08-08T18:58:39,AXIOM,,,,,0
2026-08-08T18:58:39,COSMOS,,,,,0
2026-08-08T19:25:36,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T19:25:36,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T19:25:36,NEXUS,11,64,0,gm_frontline,1
2026-08-08T19:25:36,AXIOM,,,,,0
2026-08-08T19:25:36,COSMOS,,,,,0
2026-08-08T19:49:29,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T19:49:29,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T19:49:29,NEXUS,13,64,0,gm_frontline,1
2026-08-08T19:49:29,AXIOM,,,,,0
2026-08-08T19:49:29,COSMOS,,,,,0
2026-08-08T20:10:54,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T20:10:54,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T20:10:54,NEXUS,13,64,0,gm_frontline,1
2026-08-08T20:10:54,AXIOM,,,,,0
2026-08-08T20:10:54,COSMOS,,,,,0
2026-08-08T20:48:26,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T20:48:26,AETHER_EVENT,9,64,0,rp_venator_notorious,1
2026-08-08T20:48:26,NEXUS,8,64,0,rp_underwater_republic_base,1
2026-08-08T20:48:26,AXIOM,,,,,0
2026-08-08T20:48:26,COSMOS,,,,,0
2026-08-08T21:13:23,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T21:13:23,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T21:13:23,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T21:13:23,AXIOM,,,,,0
2026-08-08T21:13:23,COSMOS,,,,,0
2026-08-08T21:46:16,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T21:46:16,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T21:46:16,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T21:46:16,AXIOM,,,,,0
2026-08-08T21:46:16,COSMOS,,,,,0
2026-08-08T22:03:48,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T22:03:48,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T22:03:48,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T22:03:48,AXIOM,,,,,0
2026-08-08T22:03:48,COSMOS,,,,,0
2026-08-08T22:39:41,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T22:39:41,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T22:39:41,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T22:39:41,AXIOM,,,,,0
2026-08-08T22:39:41,COSMOS,,,,,0
2026-08-08T23:01:50,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T23:01:50,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T23:01:50,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T23:01:50,AXIOM,,,,,0
2026-08-08T23:01:50,COSMOS,,,,,0
2026-08-08T23:38:09,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T23:38:09,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T23:38:09,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T23:38:09,AXIOM,,,,,0
2026-08-08T23:38:09,COSMOS,,,,,0
2026-08-08T23:58:56,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-08T23:58:56,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-08T23:58:56,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-08T23:58:56,AXIOM,,,,,0
2026-08-08T23:58:56,COSMOS,,,,,0
2026-08-09T01:24:20,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T01:24:20,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T01:24:20,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T01:24:20,AXIOM,,,,,0
2026-08-09T01:24:20,COSMOS,,,,,0
2026-08-09T03:10:55,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T03:10:55,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T03:10:55,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T03:10:55,AXIOM,,,,,0
2026-08-09T03:10:55,COSMOS,,,,,0
2026-08-09T04:37:11,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T04:37:11,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T04:37:11,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T04:37:11,AXIOM,,,,,0
2026-08-09T04:37:11,COSMOS,,,,,0
2026-08-09T05:31:35,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T05:31:35,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T05:31:35,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T05:31:35,AXIOM,,,,,0
2026-08-09T05:31:35,COSMOS,,,,,0
2026-08-09T06:23:42,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T06:23:42,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T06:23:42,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T06:23:42,AXIOM,,,,,0
2026-08-09T06:23:42,COSMOS,,,,,0
2026-08-09T07:28:36,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T07:28:36,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T07:28:36,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T07:28:36,AXIOM,,,,,0
2026-08-09T07:28:36,COSMOS,,,,,0
2026-08-09T08:07:08,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T08:07:08,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T08:07:08,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T08:07:08,AXIOM,,,,,0
2026-08-09T08:07:08,COSMOS,,,,,0
2026-08-09T08:56:51,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T08:56:51,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T08:56:51,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T08:56:51,AXIOM,,,,,0
2026-08-09T08:56:51,COSMOS,,,,,0
2026-08-09T09:30:40,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T09:30:40,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T09:30:40,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T09:30:40,AXIOM,,,,,0
2026-08-09T09:30:40,COSMOS,,,,,0
2026-08-09T10:07:14,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T10:07:14,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T10:07:14,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T10:07:14,AXIOM,,,,,0
2026-08-09T10:07:14,COSMOS,,,,,0
2026-08-09T10:47:44,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T10:47:44,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T10:47:44,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T10:47:44,AXIOM,,,,,0
2026-08-09T10:47:44,COSMOS,,,,,0
2026-08-09T11:13:54,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T11:13:54,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T11:13:54,NEXUS,2,64,0,rp_underwater_republic_base,1
2026-08-09T11:13:54,AXIOM,,,,,0
2026-08-09T11:13:54,COSMOS,,,,,0
2026-08-09T11:45:09,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T11:45:09,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T11:45:09,NEXUS,,,,,0
2026-08-09T11:45:09,AXIOM,,,,,0
2026-08-09T11:45:09,COSMOS,,,,,0
2026-08-09T12:03:46,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T12:03:46,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T12:03:46,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T12:03:46,AXIOM,,,,,0
2026-08-09T12:03:46,COSMOS,,,,,0
2026-08-09T13:10:06,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T13:10:06,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T13:10:06,NEXUS,3,64,0,rp_underwater_republic_base,1
2026-08-09T13:10:06,AXIOM,,,,,0
2026-08-09T13:10:06,COSMOS,,,,,0
2026-08-09T13:56:09,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T13:56:09,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T13:56:09,NEXUS,8,64,0,rp_nexus_base_tropical_v1,1
2026-08-09T13:56:09,AXIOM,,,,,0
2026-08-09T13:56:09,COSMOS,,,,,0
2026-08-09T14:24:20,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T14:24:20,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T14:24:20,NEXUS,14,64,0,rp_nexus_base_tropical_v1,1
2026-08-09T14:24:20,AXIOM,,,,,0
2026-08-09T14:24:20,COSMOS,,,,,0
2026-08-09T14:58:04,AETHER,2,64,0,rp_aculorum_sup_b10,1
2026-08-09T14:58:04,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T14:58:04,NEXUS,14,64,0,rp_nexus_base_tropical_v1,1
2026-08-09T14:58:04,AXIOM,,,,,0
2026-08-09T14:58:04,COSMOS,,,,,0
2026-08-09T15:25:24,AETHER,2,64,0,rp_aculorum_sup_b10,1
2026-08-09T15:25:24,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T15:25:24,NEXUS,15,64,0,rp_nexus_base_tropical_v1,1
2026-08-09T15:25:24,AXIOM,,,,,0
2026-08-09T15:25:24,COSMOS,,,,,0
2026-08-09T15:54:31,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T15:54:31,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T15:54:31,NEXUS,17,64,0,rp_venator_notorious,1
2026-08-09T15:54:31,AXIOM,,,,,0
2026-08-09T15:54:31,COSMOS,,,,,0
2026-08-09T16:18:34,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T16:18:34,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T16:18:34,NEXUS,19,64,0,rp_venator_notorious,1
2026-08-09T16:18:34,AXIOM,,,,,0
2026-08-09T16:18:34,COSMOS,,,,,0
2026-08-09T16:57:48,AETHER,2,64,0,rp_aculorum_sup_b10,1
2026-08-09T16:57:48,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T16:57:48,NEXUS,17,64,0,rp_venator_notorious,1
2026-08-09T16:57:48,AXIOM,,,,,0
2026-08-09T16:57:48,COSMOS,,,,,0
2026-08-09T17:25:09,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T17:25:09,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T17:25:09,NEXUS,17,64,0,rp_nexus_base_tropical_v1,1
2026-08-09T17:25:09,AXIOM,,,,,0
2026-08-09T17:25:09,COSMOS,,,,,0
2026-08-09T17:54:19,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T17:54:19,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T17:54:19,NEXUS,8,64,0,rp_nexus_base_tropical_v1,1
2026-08-09T17:54:19,AXIOM,,,,,0
2026-08-09T17:54:19,COSMOS,,,,,0
2026-08-09T18:20:50,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T18:20:50,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T18:20:50,NEXUS,11,64,0,rp_nexus_base_tropical_v1,1
2026-08-09T18:20:50,AXIOM,,,,,0
2026-08-09T18:20:50,COSMOS,,,,,0
2026-08-09T19:08:45,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T19:08:45,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T19:08:45,NEXUS,15,64,0,gm_highway223,1
2026-08-09T19:08:45,AXIOM,,,,,0
2026-08-09T19:08:45,COSMOS,,,,,0
2026-08-09T19:45:09,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T19:45:09,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T19:45:09,NEXUS,16,64,0,gm_highway223,1
2026-08-09T19:45:09,AXIOM,,,,,0
2026-08-09T19:45:09,COSMOS,,,,,0
2026-08-09T20:04:15,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T20:04:15,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T20:04:15,NEXUS,16,64,0,rp_underwater_republic_base,1
2026-08-09T20:04:15,AXIOM,,,,,0
2026-08-09T20:04:15,COSMOS,,,,,0
2026-08-09T20:46:35,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T20:46:35,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T20:46:35,NEXUS,13,64,0,rp_underwater_republic_base,1
2026-08-09T20:46:35,AXIOM,,,,,0
2026-08-09T20:46:35,COSMOS,,,,,0
2026-08-09T21:14:16,AETHER,2,64,0,rp_aculorum_sup_b10,1
2026-08-09T21:14:16,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T21:14:16,NEXUS,9,64,0,rp_underwater_republic_base,1
2026-08-09T21:14:16,AXIOM,,,,,0
2026-08-09T21:14:16,COSMOS,,,,,0
2026-08-09T21:48:18,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T21:48:18,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T21:48:18,NEXUS,8,64,0,rp_underwater_republic_base,1
2026-08-09T21:48:18,AXIOM,,,,,0
2026-08-09T21:48:18,COSMOS,,,,,0
2026-08-09T22:12:27,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T22:12:27,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T22:12:27,NEXUS,5,64,0,rp_underwater_republic_base,1
2026-08-09T22:12:27,AXIOM,,,,,0
2026-08-09T22:12:27,COSMOS,,,,,0
2026-08-09T22:50:11,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T22:50:11,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T22:50:11,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T22:50:11,AXIOM,,,,,0
2026-08-09T22:50:11,COSMOS,,,,,0
2026-08-09T23:13:53,AETHER,1,64,0,rp_aculorum_sup_b10,1
2026-08-09T23:13:53,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T23:13:53,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T23:13:53,AXIOM,,,,,0
2026-08-09T23:13:53,COSMOS,,,,,0
2026-08-09T23:47:30,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-09T23:47:30,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-09T23:47:30,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-09T23:47:30,AXIOM,,,,,0
2026-08-09T23:47:30,COSMOS,,,,,0
2026-08-10T00:37:00,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-10T00:37:00,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-10T00:37:00,NEXUS,0,64,0,rp_underwater_republic_base,1
2026-08-10T00:37:00,AXIOM,,,,,0
2026-08-10T00:37:00,COSMOS,,,,,0
2026-08-10T02:54:59,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-10T02:54:59,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-10T02:54:59,NEXUS,0,64,0,rp_nexus_base_tropical_v1,1
2026-08-10T02:54:59,AXIOM,,,,,0
2026-08-10T02:54:59,COSMOS,,,,,0
2026-08-10T04:20:38,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-10T04:20:38,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-10T04:20:38,NEXUS,0,64,0,rp_nexus_base_tropical_v1,1
2026-08-10T04:20:38,AXIOM,,,,,0
2026-08-10T04:20:38,COSMOS,,,,,0
2026-08-10T05:51:50,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-10T05:51:50,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-10T05:51:50,NEXUS,0,64,0,rp_nexus_base_tropical_v1,1
2026-08-10T05:51:50,AXIOM,,,,,0
2026-08-10T05:51:50,COSMOS,,,,,0
2026-08-10T07:03:35,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-10T07:03:35,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-10T07:03:35,NEXUS,0,64,0,rp_nexus_base_tropical_v1,1
2026-08-10T07:03:35,AXIOM,,,,,0
2026-08-10T07:03:35,COSMOS,,,,,0
2026-08-10T08:47:05,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-10T08:47:05,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-10T08:47:05,NEXUS,1,64,0,rp_nexus_base_tropical_v1,1
2026-08-10T08:47:05,AXIOM,,,,,0
2026-08-10T08:47:05,COSMOS,,,,,0
2026-08-10T10:02:53,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-10T10:02:53,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-10T10:02:53,NEXUS,1,64,0,rp_nexus_base_tropical_v1,1
2026-08-10T10:02:53,AXIOM,,,,,0
2026-08-10T10:02:53,COSMOS,,,,,0
2026-08-10T11:16:45,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-10T11:16:45,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-10T11:16:45,NEXUS,2,64,0,rp_nexus_base_tropical_v1,1
2026-08-10T11:16:45,AXIOM,,,,,0
2026-08-10T11:16:45,COSMOS,,,,,0
2026-08-10T12:00:18,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-10T12:00:18,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-10T12:00:18,NEXUS,0,64,0,rp_nexus_base_tropical_v1,1
2026-08-10T12:00:18,AXIOM,,,,,0
2026-08-10T12:00:18,COSMOS,,,,,0
2026-08-10T13:08:24,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-10T13:08:24,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-10T13:08:24,NEXUS,1,64,0,rp_nexus_base_tropical_v1,1
2026-08-10T13:08:24,AXIOM,,,,,0
2026-08-10T13:08:24,COSMOS,,,,,0
2026-08-10T14:23:47,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-10T14:23:47,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-10T14:23:47,NEXUS,4,64,0,rp_nexus_base_tropical_v1,1
2026-08-10T14:23:47,AXIOM,,,,,0
2026-08-10T14:23:47,COSMOS,,,,,0
2026-08-10T15:28:07,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-10T15:28:07,AETHER_EVENT,0,64,0,rp_venator_notorious,1
2026-08-10T15:28:07,NEXUS,15,64,0,rp_nexus_base_tropical_v1,1
2026-08-10T15:28:07,AXIOM,,,,,0
2026-08-10T15:28:07,COSMOS,,,,,0
2026-08-10T16:14:26,AETHER,0,64,0,rp_aculorum_sup_b10,1
2026-08-10T16:14:26,AETHER_EVENT,0,64,0,rp_venator_notorious,1
